accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall,Epoch
0.47933536767959595,1.6869375705718994,0.7290742993354797,0.29403722286224365,0.42934247851371765,1.9818708896636963,0.6030389070510864,0.31157997250556946,34
0.47176358103752136,1.689147710800171,0.7379776239395142,0.2985592484474182,0.3827281594276428,2.373838424682617,0.48949772119522095,0.2630029320716858,35
0.4702913165092468,1.722561240196228,0.7320855855941772,0.287937730550766,0.4867517054080963,1.7046324014663696,0.7243243455886841,0.32875367999076843,36
0.4156062602996826,1.921875238418579,0.6934609413146973,0.22862550616264343,0.47595682740211487,1.7016667127609253,0.7645536661148071,0.2899901866912842,37
0.46440213918685913,1.71236252784729,0.7351723909378052,0.2802608013153076,0.4308145344257355,1.9143792390823364,0.6261682510375977,0.2958783209323883,38
0.48511937260627747,1.658591389656067,0.7423693537712097,0.3018193244934082,0.500490665435791,1.6454522609710693,0.7472885251045227,0.33807653188705444,39
0.4892207384109497,1.6439756155014038,0.7355371713638306,0.3088652789592743,0.46663394570350647,1.7532038688659668,0.695652186870575,0.3218842148780823,40
0.4915343225002289,1.6293867826461792,0.7412812113761902,0.3151750862598419,0.47988224029541016,1.6952786445617676,0.7304643392562866,0.31648674607276917,41
0.4886949062347412,1.6472045183181763,0.7430819869041443,0.3078136444091797,0.4872424006462097,1.6932274103164673,0.7124039530754089,0.318449467420578,42
0.5009990334510803,1.5800741910934448,0.7504826188087463,0.3270585834980011,0.4489695727825165,1.9735674858093262,0.6005132794380188,0.344455361366272,43
0.5022610425949097,1.5696544647216797,0.7512437701225281,0.3334735631942749,0.42590776085853577,2.138158082962036,0.5699570775032043,0.32580962777137756,44
0.5122515559196472,1.5609062910079956,0.7507514357566833,0.3414659798145294,0.36555445194244385,2.454497814178467,0.479806125164032,0.2914622128009796,45
0.5105689167976379,1.5589263439178467,0.7501153945922852,0.34188663959503174,0.43768399953842163,1.9633053541183472,0.6729910969734192,0.2958783209323883,46
0.507939875125885,1.5608587265014648,0.75377357006073,0.3361026346683502,0.47399410605430603,1.7649832963943481,0.6676356792449951,0.33807653188705444,47
0.525397002696991,1.535544753074646,0.7521679401397705,0.34661898016929626,0.44308143854141235,1.956488013267517,0.5872743129730225,0.3351324796676636,48
0.5270795822143555,1.4931641817092896,0.7606203556060791,0.35587337613105774,0.49803727865219116,1.6419625282287598,0.694037139415741,0.34838077425956726,49
0.5296035408973694,1.50277578830719,0.7555309534072876,0.35913345217704773,0.44847890734672546,1.958335518836975,0.607110321521759,0.3267909586429596,50
0.5354927182197571,1.4743403196334839,0.7675687670707703,0.36986014246940613,0.4175662398338318,2.225684642791748,0.5330769419670105,0.3400392532348633,51
0.5335997343063354,1.4759725332260132,0.7667257189750671,0.36397096514701843,0.4808636009693146,1.8273035287857056,0.6531332731246948,0.363101065158844,52
0.5411715507507324,1.4570420980453491,0.7677837610244751,0.37343570590019226,0.4764474928379059,1.8991296291351318,0.6354978084564209,0.3601570129394531,53
0.5346513986587524,1.4729002714157104,0.7551152110099792,0.36870333552360535,0.46516191959381104,1.9060356616973877,0.6407129168510437,0.3351324796676636,54
0.5481123328208923,1.4467973709106445,0.7692634463310242,0.38111263513565063,0.4548577070236206,1.9620118141174316,0.639461874961853,0.3498528003692627,55
0.5094121098518372,1.5574499368667603,0.7472776770591736,0.3464086651802063,0.42100098729133606,2.066246509552002,0.5808325409889221,0.29440629482269287,56
0.5309706330299377,1.486177921295166,0.7565891742706299,0.3592386245727539,0.491167813539505,1.7869350910186768,0.6706204414367676,0.36064770817756653,57
0.5344410538673401,1.4722222089767456,0.7637158632278442,0.3674413859844208,0.4818449318408966,1.8334234952926636,0.6364399790763855,0.3719332814216614,58
0.5492691397666931,1.4281452894210815,0.7625958919525146,0.386791467666626,0.46221786737442017,1.930002212524414,0.6497777700424194,0.3586849868297577,59
0.5515826940536499,1.4122675657272339,0.7664932608604431,0.3873172700405121,0.5147203207015991,1.7424991130828857,0.6589595079421997,0.3915603458881378,60
0.5515826940536499,1.4188098907470703,0.7646334171295166,0.3915238082408905,0.4082433879375458,2.1682820320129395,0.5595337152481079,0.32973504066467285,61
0.5583131909370422,1.369455337524414,0.7774648070335388,0.40635186433792114,0.4538763463497162,2.020815134048462,0.5923566818237305,0.36506378650665283,62
0.562730073928833,1.3757874965667725,0.7651470303535461,0.4077190160751343,0.5264965891838074,1.6105468273162842,0.7098175287246704,0.4008832275867462,63
0.5608370900154114,1.3709851503372192,0.761904776096344,0.4021453261375427,0.500490665435791,1.7925958633422852,0.6522449254989624,0.3920510411262512,64
0.5667262673377991,1.3459724187850952,0.7718676328659058,0.4120306968688965,0.4092247188091278,2.4046409130096436,0.5209953188896179,0.32875367999076843,65
0.5470606684684753,1.3912729024887085,0.76497882604599,0.39878010749816895,0.3959764540195465,2.3251121044158936,0.513239860534668,0.3233562409877777,66
0.5670417547225952,1.3471969366073608,0.7753522396087646,0.4108739197254181,0.4990186393260956,1.8306185007095337,0.6432607173919678,0.3910696804523468,67
0.5659900903701782,1.366666555404663,0.7676847577095032,0.4097171127796173,0.2914622128009796,4.353878974914551,0.34259259700775146,0.2360157072544098,68
0.5567356944084167,1.3981269598007202,0.7738144397735596,0.3946787118911743,0.5063788294792175,1.75611412525177,0.6633081436157227,0.38763493299484253,69
0.5720896124839783,1.3273364305496216,0.7737864255905151,0.4190766513347626,0.5127575993537903,1.7279386520385742,0.663149356842041,0.4008832275867462,70
0.580187201499939,1.3160884380340576,0.7796121835708618,0.4270690977573395,0.5294406414031982,1.6653238534927368,0.6934548616409302,0.41069677472114563,71
0.5883899331092834,1.3005672693252563,0.7969231009483337,0.43579766154289246,0.5235524773597717,1.7661923170089722,0.6645619869232178,0.4131501615047455,72
0.5835524201393127,1.289267897605896,0.7691595554351807,0.43695446848869324,0.4416094124317169,2.447232961654663,0.5253521203994751,0.36604514718055725,73
0.5921758413314819,1.2895588874816895,0.7713178396224976,0.43947839736938477,0.5088322162628174,1.7793464660644531,0.6730615496635437,0.4131501615047455,74
0.5703018307685852,1.3281604051589966,0.7668246626853943,0.4253864884376526,0.39744848012924194,2.1954660415649414,0.5993413925170898,0.2679097056388855,75
0.5805026888847351,1.3204256296157837,0.7734389901161194,0.4311704635620117,0.4857703745365143,2.0012402534484863,0.6071428656578064,0.4003925323486328,76
0.5914396643638611,1.2585954666137695,0.7753118276596069,0.44452622532844543,0.5377821326255798,1.6769543886184692,0.6887999773025513,0.4224730134010315,77
0.5937532782554626,1.267210841178894,0.778817892074585,0.4462088644504547,0.500981330871582,1.8517663478851318,0.6597682237625122,0.3910696804523468,78
